repetition,voltage,timestamp_utc,concentration
4,10000.0,2026-03-10T11:47:36.468973Z,16.0
4,10000.0,2026-03-10T11:47:37.476841Z,15.3
4,10000.0,2026-03-10T11:47:38.487988Z,13.5
4,10000.0,2026-03-10T11:47:39.550972Z,11.7
4,10000.0,2026-03-10T11:47:40.553556Z,9.7
4,10000.0,2026-03-10T11:47:41.566761Z,7.81
4,10000.0,2026-03-10T11:47:42.577302Z,5.91
4,10000.0,2026-03-10T11:47:43.588739Z,4.73
4,10000.0,2026-03-10T11:47:44.662877Z,4.44
4,10000.0,2026-03-10T11:47:45.676632Z,4.11
4,10000.0,2026-03-10T11:47:46.687562Z,4.12
4,10000.0,2026-03-10T11:47:47.697978Z,4.18
5,1.0,2026-03-10T11:47:48.710615Z,4.19
5,1.0,2026-03-10T11:47:49.776496Z,4.14
5,1.0,2026-03-10T11:47:50.780954Z,4.0
5,1.0,2026-03-10T11:47:51.788741Z,4.02
5,1.0,2026-03-10T11:47:52.794572Z,4.23
5,1.0,2026-03-10T11:47:53.796203Z,8.61
5,1.0,2026-03-10T11:47:54.864098Z,17.2
5,1.0,2026-03-10T11:47:55.871163Z,26.4
5,1.0,2026-03-10T11:47:56.880433Z,34.8
5,1.0,2026-03-10T11:47:57.889093Z,41.1
5,1.0,2026-03-10T11:47:58.895765Z,44.8
5,1.0,2026-03-10T11:47:59.961258Z,42.8
5,1.0,2026-03-10T11:48:00.965173Z,35.4
5,1.0,2026-03-10T11:48:01.969129Z,26.7
5,1.0,2026-03-10T11:48:02.974950Z,18.4
5,1.5505157798326246,2026-03-10T11:48:03.980052Z,12.2
5,1.5505157798326246,2026-03-10T11:48:05.057647Z,7.88
5,1.5505157798326246,2026-03-10T11:48:06.064124Z,5.13
5,1.5505157798326246,2026-03-10T11:48:07.069336Z,3.41
5,1.5505157798326246,2026-03-10T11:48:08.074510Z,2.48
5,1.5505157798326246,2026-03-10T11:48:09.088569Z,1.94
5,1.5505157798326246,2026-03-10T11:48:10.154753Z,1.68
5,1.5505157798326246,2026-03-10T11:48:11.161214Z,1.58
5,1.5505157798326246,2026-03-10T11:48:12.170690Z,1.33
5,1.5505157798326246,2026-03-10T11:48:13.184017Z,1.27
5,1.5505157798326246,2026-03-10T11:48:14.197308Z,1.21
5,1.5505157798326246,2026-03-10T11:48:15.273657Z,1.25
5,1.5505157798326246,2026-03-10T11:48:16.291545Z,1.19
5,1.5505157798326246,2026-03-10T11:48:17.307051Z,1.26
5,1.5505157798326246,2026-03-10T11:48:18.322982Z,1.38
5,2.4040991835099716,2026-03-10T11:48:19.345177Z,1.42
5,2.4040991835099716,2026-03-10T11:48:20.406683Z,1.38
5,2.4040991835099716,2026-03-10T11:48:21.418455Z,1.37
5,2.4040991835099716,2026-03-10T11:48:22.432218Z,1.36
5,2.4040991835099716,2026-03-10T11:48:23.440448Z,1.31
5,2.4040991835099716,2026-03-10T11:48:24.457550Z,1.25
5,2.4040991835099716,2026-03-10T11:48:25.507956Z,1.26
5,2.4040991835099716,2026-03-10T11:48:26.518130Z,1.38
5,2.4040991835099716,2026-03-10T11:48:27.533946Z,1.36
5,2.4040991835099716,2026-03-10T11:48:28.550429Z,1.38
5,2.4040991835099716,2026-03-10T11:48:29.565981Z,1.4
5,2.4040991835099716,2026-03-10T11:48:30.620168Z,1.52
5,2.4040991835099716,2026-03-10T11:48:31.632552Z,1.5
5,2.4040991835099716,2026-03-10T11:48:32.647880Z,1.35
5,2.4040991835099716,2026-03-10T11:48:33.663807Z,1.35
5,3.72759372031494,2026-03-10T11:48:34.674754Z,1.37
5,3.72759372031494,2026-03-10T11:48:35.740340Z,1.3
5,3.72759372031494,2026-03-10T11:48:36.756553Z,1.33
5,3.72759372031494,2026-03-10T11:48:37.775652Z,1.3
5,3.72759372031494,2026-03-10T11:48:38.793379Z,1.23
5,3.72759372031494,2026-03-10T11:48:39.808309Z,1.16
5,3.72759372031494,2026-03-10T11:48:40.854081Z,1.27
5,3.72759372031494,2026-03-10T11:48:41.868549Z,1.31
5,3.72759372031494,2026-03-10T11:48:42.882525Z,1.36
5,3.72759372031494,2026-03-10T11:48:43.893439Z,1.54
5,3.72759372031494,2026-03-10T11:48:44.907362Z,1.68
5,3.72759372031494,2026-03-10T11:48:45.959944Z,1.82
5,3.72759372031494,2026-03-10T11:48:46.975182Z,1.71
5,3.72759372031494,2026-03-10T11:48:47.989107Z,1.66
5,3.72759372031494,2026-03-10T11:48:49.005962Z,1.62
5,5.779692884153313,2026-03-10T11:48:50.024339Z,1.58
5,5.779692884153313,2026-03-10T11:48:51.110143Z,1.55
5,5.779692884153313,2026-03-10T11:48:52.125643Z,1.56
5,5.779692884153313,2026-03-10T11:48:53.137173Z,1.5
5,5.779692884153313,2026-03-10T11:48:54.150911Z,1.53
5,5.779692884153313,2026-03-10T11:48:55.164834Z,1.49
5,5.779692884153313,2026-03-10T11:48:56.237099Z,1.51
5,5.779692884153313,2026-03-10T11:48:57.253544Z,1.56
5,5.779692884153313,2026-03-10T11:48:58.264789Z,1.47
5,5.779692884153313,2026-03-10T11:48:59.280993Z,1.45
5,5.779692884153313,2026-03-10T11:49:00.297086Z,1.47
5,5.779692884153313,2026-03-10T11:49:01.357444Z,1.47
5,5.779692884153313,2026-03-10T11:49:02.364067Z,1.41
5,5.779692884153313,2026-03-10T11:49:03.368705Z,1.42
5,5.779692884153313,2026-03-10T11:49:04.385936Z,1.54
5,8.961505019466045,2026-03-10T11:49:05.399249Z,1.59
5,8.961505019466045,2026-03-10T11:49:06.478205Z,1.63
5,8.961505019466045,2026-03-10T11:49:07.495845Z,1.65
5,8.961505019466045,2026-03-10T11:49:08.506063Z,1.66
5,8.961505019466045,2026-03-10T11:49:09.517390Z,1.68
5,8.961505019466045,2026-03-10T11:49:10.527549Z,1.7
5,8.961505019466045,2026-03-10T11:49:11.579072Z,1.62
5,8.961505019466045,2026-03-10T11:49:12.588496Z,1.54
5,8.961505019466045,2026-03-10T11:49:13.600498Z,1.6
5,8.961505019466045,2026-03-10T11:49:14.615182Z,1.54
5,8.961505019466045,2026-03-10T11:49:15.629357Z,1.46
5,8.961505019466045,2026-03-10T11:49:16.686487Z,1.45
5,8.961505019466045,2026-03-10T11:49:17.697609Z,1.37
5,8.961505019466045,2026-03-10T11:49:18.708297Z,1.3
5,8.961505019466045,2026-03-10T11:49:19.719241Z,1.18
5,13.894954943731374,2026-03-10T11:49:20.726565Z,1.18
5,13.894954943731374,2026-03-10T11:49:21.802543Z,1.26
5,13.894954943731374,2026-03-10T11:49:22.814311Z,1.32
5,13.894954943731374,2026-03-10T11:49:23.826451Z,1.43
5,13.894954943731374,2026-03-10T11:49:24.839876Z,1.52
5,13.894954943731374,2026-03-10T11:49:25.853379Z,1.56
5,13.894954943731374,2026-03-10T11:49:26.909054Z,1.69
5,13.894954943731374,2026-03-10T11:49:27.921552Z,1.7
5,13.894954943731374,2026-03-10T11:49:28.934530Z,1.72
5,13.894954943731374,2026-03-10T11:49:29.946001Z,1.71
5,13.894954943731374,2026-03-10T11:49:30.958890Z,1.73
5,13.894954943731374,2026-03-10T11:49:32.009961Z,1.78
5,13.894954943731374,2026-03-10T11:49:33.020553Z,1.68
5,13.894954943731374,2026-03-10T11:49:34.025633Z,1.59
5,13.894954943731374,2026-03-10T11:49:35.038947Z,1.48
5,21.544346900318832,2026-03-10T11:49:36.051940Z,1.57
5,21.544346900318832,2026-03-10T11:49:37.130364Z,1.51
5,21.544346900318832,2026-03-10T11:49:38.139579Z,1.41
5,21.544346900318832,2026-03-10T11:49:39.152614Z,1.3
5,21.544346900318832,2026-03-10T11:49:40.163657Z,1.38
5,21.544346900318832,2026-03-10T11:49:41.172616Z,1.45
5,21.544346900318832,2026-03-10T11:49:42.223266Z,1.38
5,21.544346900318832,2026-03-10T11:49:43.233727Z,1.45
5,21.544346900318832,2026-03-10T11:49:44.244049Z,1.56
5,21.544346900318832,2026-03-10T11:49:45.259031Z,1.6
5,21.544346900318832,2026-03-10T11:49:46.271420Z,1.56
5,21.544346900318832,2026-03-10T11:49:47.327614Z,1.57
5,21.544346900318832,2026-03-10T11:49:48.342101Z,1.56
5,21.544346900318832,2026-03-10T11:49:49.356965Z,1.61
5,21.544346900318832,2026-03-10T11:49:50.366663Z,1.59
5,33.404849835132445,2026-03-10T11:49:51.377620Z,1.64
5,33.404849835132445,2026-03-10T11:49:52.450020Z,1.54
5,33.404849835132445,2026-03-10T11:49:53.456829Z,1.52
5,33.404849835132445,2026-03-10T11:49:54.473050Z,1.42
5,33.404849835132445,2026-03-10T11:49:55.484523Z,1.38
5,33.404849835132445,2026-03-10T11:49:56.498343Z,1.46
5,33.404849835132445,2026-03-10T11:49:57.563719Z,1.47
5,33.404849835132445,2026-03-10T11:49:58.576297Z,1.51
5,33.404849835132445,2026-03-10T11:49:59.586119Z,1.43
5,33.404849835132445,2026-03-10T11:50:00.597263Z,1.47
5,33.404849835132445,2026-03-10T11:50:01.608265Z,1.57
5,33.404849835132445,2026-03-10T11:50:02.674387Z,1.42
5,33.404849835132445,2026-03-10T11:50:03.683899Z,1.47
5,33.404849835132445,2026-03-10T11:50:04.696955Z,1.45
5,33.404849835132445,2026-03-10T11:50:05.709480Z,1.49
5,51.7947467923121,2026-03-10T11:50:06.721940Z,1.5
5,51.7947467923121,2026-03-10T11:50:07.799950Z,1.46
5,51.7947467923121,2026-03-10T11:50:08.814562Z,1.55
5,51.7947467923121,2026-03-10T11:50:09.822992Z,1.64
5,51.7947467923121,2026-03-10T11:50:10.837309Z,1.64
5,51.7947467923121,2026-03-10T11:50:11.845740Z,1.96
5,51.7947467923121,2026-03-10T11:50:12.894356Z,2.35
5,51.7947467923121,2026-03-10T11:50:14.034925Z,2.68
5,51.7947467923121,2026-03-10T11:50:15.044270Z,3.13
5,51.7947467923121,2026-03-10T11:50:16.053132Z,3.32
5,51.7947467923121,2026-03-10T11:50:17.069686Z,3.65
5,51.7947467923121,2026-03-10T11:50:18.114038Z,3.83
5,51.7947467923121,2026-03-10T11:50:19.119322Z,3.91
5,51.7947467923121,2026-03-10T11:50:20.127012Z,3.8
5,51.7947467923121,2026-03-10T11:50:21.133606Z,3.82
5,80.30857221391513,2026-03-10T11:50:22.141523Z,4.12
5,80.30857221391513,2026-03-10T11:50:23.213567Z,4.15
5,80.30857221391513,2026-03-10T11:50:24.221417Z,4.28
5,80.30857221391513,2026-03-10T11:50:25.231647Z,4.1
5,80.30857221391513,2026-03-10T11:50:26.241073Z,4.2
5,80.30857221391513,2026-03-10T11:50:27.252786Z,4.32
5,80.30857221391513,2026-03-10T11:50:28.321087Z,4.76
5,80.30857221391513,2026-03-10T11:50:29.324602Z,5.37
5,80.30857221391513,2026-03-10T11:50:30.335454Z,5.83
5,80.30857221391513,2026-03-10T11:50:31.348570Z,6.84
5,80.30857221391513,2026-03-10T11:50:32.354172Z,7.53
5,80.30857221391513,2026-03-10T11:50:33.413496Z,8.5
5,80.30857221391513,2026-03-10T11:50:34.429768Z,8.78
5,80.30857221391513,2026-03-10T11:50:35.443657Z,8.94
5,80.30857221391513,2026-03-10T11:50:36.457124Z,8.9
5,124.51970847350331,2026-03-10T11:50:37.470405Z,9.0
5,124.51970847350331,2026-03-10T11:50:38.546675Z,8.99
5,124.51970847350331,2026-03-10T11:50:39.560903Z,8.8
5,124.51970847350331,2026-03-10T11:50:40.568220Z,8.56
5,124.51970847350331,2026-03-10T11:50:41.575655Z,8.91
5,124.51970847350331,2026-03-10T11:50:42.589572Z,9.46
5,124.51970847350331,2026-03-10T11:50:43.648654Z,10.6
5,124.51970847350331,2026-03-10T11:50:44.663759Z,11.6
5,124.51970847350331,2026-03-10T11:50:45.677174Z,12.8
5,124.51970847350331,2026-03-10T11:50:46.681654Z,13.8
5,124.51970847350331,2026-03-10T11:50:47.684489Z,14.5
5,124.51970847350331,2026-03-10T11:50:48.748057Z,15.1
5,124.51970847350331,2026-03-10T11:50:49.955936Z,14.9
5,124.51970847350331,2026-03-10T11:50:50.960900Z,14.8
5,124.51970847350331,2026-03-10T11:50:51.964934Z,14.6
5,193.06977288832496,2026-03-10T11:50:52.971069Z,15.0
5,193.06977288832496,2026-03-10T11:50:54.042565Z,14.9
5,193.06977288832496,2026-03-10T11:50:55.054883Z,14.8
5,193.06977288832496,2026-03-10T11:50:56.062850Z,15.0
5,193.06977288832496,2026-03-10T11:50:57.071196Z,15.1
5,193.06977288832496,2026-03-10T11:50:58.077124Z,16.4
5,193.06977288832496,2026-03-10T11:50:59.143774Z,18.2
5,193.06977288832496,2026-03-10T11:51:00.148777Z,20.0
5,193.06977288832496,2026-03-10T11:51:01.160293Z,21.5
5,193.06977288832496,2026-03-10T11:51:02.169384Z,23.1
5,193.06977288832496,2026-03-10T11:51:03.177701Z,24.6
5,193.06977288832496,2026-03-10T11:51:04.227283Z,25.4
5,193.06977288832496,2026-03-10T11:51:05.230220Z,25.3
5,193.06977288832496,2026-03-10T11:51:06.234237Z,25.3
5,193.06977288832496,2026-03-10T11:51:07.234856Z,25.7
5,299.357729472049,2026-03-10T11:51:08.237774Z,25.6
5,299.357729472049,2026-03-10T11:51:09.248464Z,25.8
5,299.357729472049,2026-03-10T11:51:10.306671Z,25.6
5,299.357729472049,2026-03-10T11:51:11.307911Z,25.5
5,299.357729472049,2026-03-10T11:51:12.515167Z,26.3
5,299.357729472049,2026-03-10T11:51:13.516665Z,27.7
5,299.357729472049,2026-03-10T11:51:14.522233Z,29.5
5,299.357729472049,2026-03-10T11:51:15.595888Z,31.6
5,299.357729472049,2026-03-10T11:51:16.604951Z,32.8
5,299.357729472049,2026-03-10T11:51:17.613292Z,34.8
5,299.357729472049,2026-03-10T11:51:18.622975Z,36.1
5,299.357729472049,2026-03-10T11:51:19.631256Z,36.6
5,299.357729472049,2026-03-10T11:51:20.689976Z,36.6
5,299.357729472049,2026-03-10T11:51:21.691938Z,36.8
5,299.357729472049,2026-03-10T11:51:22.694551Z,37.5
5,464.15888336127773,2026-03-10T11:51:23.699389Z,38.0
5,464.15888336127773,2026-03-10T11:51:24.713253Z,38.2
5,464.15888336127773,2026-03-10T11:51:25.768148Z,38.7
5,464.15888336127773,2026-03-10T11:51:26.776356Z,38.8
5,464.15888336127773,2026-03-10T11:51:27.788249Z,39.2
5,464.15888336127773,2026-03-10T11:51:28.798774Z,40.4
5,464.15888336127773,2026-03-10T11:51:29.809061Z,41.6
5,464.15888336127773,2026-03-10T11:51:30.863637Z,43.3
5,464.15888336127773,2026-03-10T11:51:32.005513Z,44.6
5,464.15888336127773,2026-03-10T11:51:33.016054Z,47.2
5,464.15888336127773,2026-03-10T11:51:34.027245Z,48.8
5,464.15888336127773,2026-03-10T11:51:35.041705Z,49.5
5,464.15888336127773,2026-03-10T11:51:36.125155Z,49.3
5,464.15888336127773,2026-03-10T11:51:37.139946Z,49.4
5,464.15888336127773,2026-03-10T11:51:38.155207Z,49.8
5,719.6856730011522,2026-03-10T11:51:39.172538Z,49.7
5,719.6856730011522,2026-03-10T11:51:40.200220Z,49.6
5,719.6856730011522,2026-03-10T11:51:41.251468Z,49.5
5,719.6856730011522,2026-03-10T11:51:42.258636Z,49.6
5,719.6856730011522,2026-03-10T11:51:43.274278Z,49.3
5,719.6856730011522,2026-03-10T11:51:44.286716Z,49.9
5,719.6856730011522,2026-03-10T11:51:45.300630Z,50.8
5,719.6856730011522,2026-03-10T11:51:46.349684Z,52.7
5,719.6856730011522,2026-03-10T11:51:47.359287Z,54.5
5,719.6856730011522,2026-03-10T11:51:48.370832Z,56.7
5,719.6856730011522,2026-03-10T11:51:49.382459Z,59.3
5,719.6856730011522,2026-03-10T11:51:50.395004Z,60.6
5,719.6856730011522,2026-03-10T11:51:51.448588Z,61.3
5,719.6856730011522,2026-03-10T11:51:52.454571Z,61.2
5,719.6856730011522,2026-03-10T11:51:53.662335Z,61.1
5,1115.883992507748,2026-03-10T11:51:54.673887Z,60.0
5,1115.883992507748,2026-03-10T11:51:55.686361Z,60.1
5,1115.883992507748,2026-03-10T11:51:56.758981Z,60.1
5,1115.883992507748,2026-03-10T11:51:57.763501Z,59.6
5,1115.883992507748,2026-03-10T11:51:58.771643Z,59.9
5,1115.883992507748,2026-03-10T11:51:59.779783Z,61.3
5,1115.883992507748,2026-03-10T11:52:00.791257Z,63.6
5,1115.883992507748,2026-03-10T11:52:01.862601Z,65.6
5,1115.883992507748,2026-03-10T11:52:02.873088Z,67.5
5,1115.883992507748,2026-03-10T11:52:03.878742Z,69.6
5,1115.883992507748,2026-03-10T11:52:04.894145Z,72.3
5,1115.883992507748,2026-03-10T11:52:05.895504Z,73.3
5,1115.883992507748,2026-03-10T11:52:06.956037Z,74.1
5,1115.883992507748,2026-03-10T11:52:07.957747Z,73.9
5,1115.883992507748,2026-03-10T11:52:08.958743Z,74.8
5,1730.1957388458943,2026-03-10T11:52:09.968602Z,75.2
5,1730.1957388458943,2026-03-10T11:52:10.973363Z,74.3
5,1730.1957388458943,2026-03-10T11:52:12.042966Z,74.4
5,1730.1957388458943,2026-03-10T11:52:13.249942Z,73.9
5,1730.1957388458943,2026-03-10T11:52:14.252190Z,74.2
5,1730.1957388458943,2026-03-10T11:52:15.256147Z,75.0
5,1730.1957388458943,2026-03-10T11:52:16.273201Z,76.5
5,1730.1957388458943,2026-03-10T11:52:17.347949Z,78.7
5,1730.1957388458943,2026-03-10T11:52:18.358477Z,80.2
5,1730.1957388458943,2026-03-10T11:52:19.370446Z,82.2
5,1730.1957388458943,2026-03-10T11:52:20.376368Z,83.7
5,1730.1957388458943,2026-03-10T11:52:21.381470Z,83.1
5,1730.1957388458943,2026-03-10T11:52:22.445071Z,82.2
5,1730.1957388458943,2026-03-10T11:52:23.451525Z,81.9
5,1730.1957388458943,2026-03-10T11:52:24.461221Z,81.5
5,2682.6957952797247,2026-03-10T11:52:25.469020Z,80.8
5,2682.6957952797247,2026-03-10T11:52:26.494404Z,81.6
5,2682.6957952797247,2026-03-10T11:52:27.568936Z,81.5
5,2682.6957952797247,2026-03-10T11:52:28.580883Z,81.6
5,2682.6957952797247,2026-03-10T11:52:29.596424Z,80.5
5,2682.6957952797247,2026-03-10T11:52:30.608687Z,79.0
5,2682.6957952797247,2026-03-10T11:52:31.618217Z,76.6
5,2682.6957952797247,2026-03-10T11:52:32.683539Z,73.9
5,2682.6957952797247,2026-03-10T11:52:33.688237Z,71.6
5,2682.6957952797247,2026-03-10T11:52:34.693941Z,69.3
5,2682.6957952797247,2026-03-10T11:52:35.704680Z,68.0
5,2682.6957952797247,2026-03-10T11:52:36.715361Z,67.5
5,2682.6957952797247,2026-03-10T11:52:37.786502Z,68.3
5,2682.6957952797247,2026-03-10T11:52:38.794930Z,68.5
5,2682.6957952797247,2026-03-10T11:52:39.806778Z,68.5
5,4159.562163071847,2026-03-10T11:52:40.817643Z,69.0
5,4159.562163071847,2026-03-10T11:52:41.840385Z,69.1
5,4159.562163071847,2026-03-10T11:52:42.895106Z,67.6
5,4159.562163071847,2026-03-10T11:52:43.905692Z,66.5
5,4159.562163071847,2026-03-10T11:52:44.918279Z,65.3
5,4159.562163071847,2026-03-10T11:52:45.931217Z,62.0
5,4159.562163071847,2026-03-10T11:52:46.942358Z,57.1
5,4159.562163071847,2026-03-10T11:52:48.006805Z,52.4
5,4159.562163071847,2026-03-10T11:52:49.015526Z,48.9
5,4159.562163071847,2026-03-10T11:52:50.021880Z,44.9
5,4159.562163071847,2026-03-10T11:52:51.032292Z,41.8
5,4159.562163071847,2026-03-10T11:52:52.043942Z,40.3
5,4159.562163071847,2026-03-10T11:52:53.113696Z,40.0
5,4159.562163071847,2026-03-10T11:52:54.126633Z,39.9
5,4159.562163071847,2026-03-10T11:52:55.141549Z,39.6
5,6449.466771037621,2026-03-10T11:52:56.157326Z,39.2
5,6449.466771037621,2026-03-10T11:52:57.184091Z,38.5
5,6449.466771037621,2026-03-10T11:52:58.246741Z,38.7
5,6449.466771037621,2026-03-10T11:52:59.262402Z,38.3
5,6449.466771037621,2026-03-10T11:53:00.274372Z,37.8
5,6449.466771037621,2026-03-10T11:53:01.275080Z,35.5
5,6449.466771037621,2026-03-10T11:53:02.285529Z,32.6
5,6449.466771037621,2026-03-10T11:53:03.340027Z,29.0
5,6449.466771037621,2026-03-10T11:53:04.349400Z,25.1
5,6449.466771037621,2026-03-10T11:53:05.355238Z,21.5
5,6449.466771037621,2026-03-10T11:53:06.368953Z,17.9
5,6449.466771037621,2026-03-10T11:53:07.381305Z,16.1
5,6449.466771037621,2026-03-10T11:53:08.455477Z,15.4
5,6449.466771037621,2026-03-10T11:53:09.466708Z,15.3
5,6449.466771037621,2026-03-10T11:53:10.470232Z,15.2
5,10000.0,2026-03-10T11:53:11.473907Z,15.1
5,10000.0,2026-03-10T11:53:12.484140Z,15.4
5,10000.0,2026-03-10T11:53:13.554079Z,15.3
5,10000.0,2026-03-10T11:53:14.566473Z,15.1
5,10000.0,2026-03-10T11:53:15.573680Z,14.6
5,10000.0,2026-03-10T11:53:16.583890Z,13.0
5,10000.0,2026-03-10T11:53:17.595951Z,11.4
5,10000.0,2026-03-10T11:53:18.657491Z,9.5
5,10000.0,2026-03-10T11:53:19.665855Z,7.61
5,10000.0,2026-03-10T11:53:20.677314Z,6.04
5,10000.0,2026-03-10T11:53:21.684892Z,4.75
5,10000.0,2026-03-10T11:53:22.893213Z,4.34
5,10000.0,2026-03-10T11:53:23.969692Z,4.23
5,10000.0,2026-03-10T11:53:24.984859Z,3.97
5,10000.0,2026-03-10T11:53:25.999614Z,3.93
6,1.0,2026-03-10T11:53:27.140507Z,3.78
6,1.0,2026-03-10T11:53:28.161135Z,3.64
6,1.0,2026-03-10T11:53:29.218099Z,3.66
6,1.0,2026-03-10T11:53:30.230974Z,3.52
6,1.0,2026-03-10T11:53:31.240876Z,3.77
6,1.0,2026-03-10T11:53:32.255931Z,7.35
6,1.0,2026-03-10T11:53:33.262438Z,16.1
6,1.0,2026-03-10T11:53:34.307532Z,25.4
6,1.0,2026-03-10T11:53:35.316805Z,34.1
6,1.0,2026-03-10T11:53:36.329826Z,40.7
6,1.0,2026-03-10T11:53:37.338673Z,45.1
6,1.0,2026-03-10T11:53:38.347807Z,44.6
6,1.0,2026-03-10T11:53:39.398651Z,37.5
6,1.0,2026-03-10T11:53:40.407369Z,29.0
6,1.0,2026-03-10T11:53:41.413947Z,20.7
6,1.5505157798326246,2026-03-10T11:53:42.420081Z,14.2
6,1.5505157798326246,2026-03-10T11:53:43.434059Z,9.5
6,1.5505157798326246,2026-03-10T11:53:44.497503Z,4.09
6,1.5505157798326246,2026-03-10T11:53:45.507575Z,2.95
6,1.5505157798326246,2026-03-10T11:53:46.518320Z,2.36
6,1.5505157798326246,2026-03-10T11:53:47.527085Z,2.03
6,1.5505157798326246,2026-03-10T11:53:48.536572Z,1.81
6,1.5505157798326246,2026-03-10T11:53:49.606318Z,1.77
6,1.5505157798326246,2026-03-10T11:53:50.620682Z,1.86
6,1.5505157798326246,2026-03-10T11:53:51.631898Z,1.8
6,1.5505157798326246,2026-03-10T11:53:52.646603Z,1.83
6,1.5505157798326246,2026-03-10T11:53:53.659899Z,1.84
6,1.5505157798326246,2026-03-10T11:53:54.722931Z,1.85
6,1.5505157798326246,2026-03-10T11:53:55.737816Z,1.83
6,1.5505157798326246,2026-03-10T11:53:56.753139Z,1.85
6,2.4040991835099716,2026-03-10T11:53:57.771183Z,1.99
6,2.4040991835099716,2026-03-10T11:53:58.797042Z,1.92
6,2.4040991835099716,2026-03-10T11:53:59.844671Z,1.94
6,2.4040991835099716,2026-03-10T11:54:00.859452Z,2.06
6,2.4040991835099716,2026-03-10T11:54:01.872237Z,1.98
6,2.4040991835099716,2026-03-10T11:54:02.884768Z,1.93
6,2.4040991835099716,2026-03-10T11:54:03.896769Z,1.85
6,2.4040991835099716,2026-03-10T11:54:04.951532Z,1.76
6,2.4040991835099716,2026-03-10T11:54:05.967381Z,1.59
6,2.4040991835099716,2026-03-10T11:54:06.983578Z,1.57
6,2.4040991835099716,2026-03-10T11:54:07.998767Z,1.68
6,2.4040991835099716,2026-03-10T11:54:09.015498Z,1.58
6,2.4040991835099716,2026-03-10T11:54:10.091053Z,1.56
6,2.4040991835099716,2026-03-10T11:54:11.103523Z,1.69
6,2.4040991835099716,2026-03-10T11:54:12.114027Z,1.81
6,3.72759372031494,2026-03-10T11:54:13.126933Z,1.68
6,3.72759372031494,2026-03-10T11:54:14.147343Z,1.65
6,3.72759372031494,2026-03-10T11:54:15.227319Z,1.73
6,3.72759372031494,2026-03-10T11:54:16.246243Z,1.76
6,3.72759372031494,2026-03-10T11:54:17.262915Z,1.6
6,3.72759372031494,2026-03-10T11:54:18.279018Z,1.63
6,3.72759372031494,2026-03-10T11:54:19.296016Z,1.71
6,3.72759372031494,2026-03-10T11:54:20.358263Z,1.65
6,3.72759372031494,2026-03-10T11:54:21.369281Z,1.51
6,3.72759372031494,2026-03-10T11:54:22.384564Z,1.46
6,3.72759372031494,2026-03-10T11:54:23.396811Z,1.58
6,3.72759372031494,2026-03-10T11:54:24.417036Z,1.46
6,3.72759372031494,2026-03-10T11:54:25.478774Z,1.48
6,3.72759372031494,2026-03-10T11:54:26.494094Z,1.74
6,3.72759372031494,2026-03-10T11:54:27.509293Z,1.7
6,5.779692884153313,2026-03-10T11:54:28.525714Z,1.69
6,5.779692884153313,2026-03-10T11:54:29.548776Z,1.73
6,5.779692884153313,2026-03-10T11:54:30.625126Z,1.68
6,5.779692884153313,2026-03-10T11:54:31.700504Z,1.65
6,5.779692884153313,2026-03-10T11:54:32.711220Z,1.52
6,5.779692884153313,2026-03-10T11:54:33.722829Z,1.58
6,5.779692884153313,2026-03-10T11:54:34.738540Z,1.55
6,5.779692884153313,2026-03-10T11:54:35.754194Z,1.48
6,5.779692884153313,2026-03-10T11:54:36.818763Z,1.42
6,5.779692884153313,2026-03-10T11:54:37.836135Z,1.44
6,5.779692884153313,2026-03-10T11:54:38.852213Z,1.38
6,5.779692884153313,2026-03-10T11:54:39.859302Z,1.35
6,5.779692884153313,2026-03-10T11:54:40.870929Z,1.41
6,5.779692884153313,2026-03-10T11:54:41.921418Z,1.7
6,5.779692884153313,2026-03-10T11:54:42.921813Z,1.77
6,8.961505019466045,2026-03-10T11:54:43.933540Z,1.72
6,8.961505019466045,2026-03-10T11:54:44.956387Z,1.85
6,8.961505019466045,2026-03-10T11:54:45.966532Z,1.85
6,8.961505019466045,2026-03-10T11:54:47.032719Z,1.87
6,8.961505019466045,2026-03-10T11:54:48.045340Z,1.65
6,8.961505019466045,2026-03-10T11:54:49.057612Z,1.65
6,8.961505019466045,2026-03-10T11:54:50.069325Z,1.7
6,8.961505019466045,2026-03-10T11:54:51.083058Z,1.69
6,8.961505019466045,2026-03-10T11:54:52.142269Z,1.75
6,8.961505019466045,2026-03-10T11:54:53.152146Z,1.66
6,8.961505019466045,2026-03-10T11:54:54.163241Z,1.75
6,8.961505019466045,2026-03-10T11:54:55.178796Z,1.75
6,8.961505019466045,2026-03-10T11:54:56.192278Z,1.75
6,8.961505019466045,2026-03-10T11:54:57.258724Z,1.77
6,8.961505019466045,2026-03-10T11:54:58.271072Z,1.75
6,13.894954943731374,2026-03-10T11:54:59.285727Z,1.76
6,13.894954943731374,2026-03-10T11:55:00.304504Z,1.73
6,13.894954943731374,2026-03-10T11:55:01.315591Z,1.72
6,13.894954943731374,2026-03-10T11:55:02.364800Z,1.71
6,13.894954943731374,2026-03-10T11:55:03.370428Z,1.66
6,13.894954943731374,2026-03-10T11:55:04.383250Z,1.62
6,13.894954943731374,2026-03-10T11:55:05.395708Z,1.63
6,13.894954943731374,2026-03-10T11:55:06.405361Z,1.59
